"번호","사업장명","소재지전체주소","도로명전체주소","개업일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","판매점영업면적","전화번호","위치정보(X)","위치정보(Y)","상세영업상태명"
"1507","중계씨앤미","서울특별시 노원구 중계동 509번지 1호 1층 105호","서울특별시 노원구 동일로204가길 34 1층 105호 (중계동)","20140811","운영중","","","","","","139938","","976-1191","206016.84290800000  ","460127.86745700000  ","영업중"
"1508","GS25상계본점","서울특별시 노원구 상계동 71번지 49호 1층","서울특별시 노원구 덕릉로130길 1 (상계동 1층)","20140923","운영중","","","","","","139809","","","207345.02402600000  ","463629.37305800000  ","영업중"
"1509","씨유중계불암점","서울특별시 노원구 중계동 107번지 10호 1층 101호","서울특별시 노원구 중계로16가길 1 1층 101호 (중계동)","20140925","운영중","","","","","","139220","","931-7707","207185.53602500000  ","461285.88913300000  ","영업중"
"1510","GS25석계한진점","서울특별시 노원구 월계동 18번지 1호 그랑빌아파트분산상가 제1층 106호 107호","서울특별시 노원구 마들로 31 제1층 106호107호 (월계동 그랑빌아파트분산상가)","20140925","운영중","","","","","","139956","","","206156.43519700000  ","457762.80742100000  ","영업중"
"1511","GS25하계협동문점","서울특별시 노원구 하계동 61번지 7호","서울특별시 노원구 공릉로58길 127 (하계동)","20140925","운영중","","","","","","139869","","","206634.14180800000  ","459642.30216300000  ","영업중"
"1512","씨유노원공릉점","서울특별시 노원구 공릉동 593번지 1호 1층","서울특별시 노원구 동일로178길 18 1층 (공릉동)","20140926","운영중","","","","","","139807","","948-9220","206680.52199400000  ","457958.64597800000  ","영업중"
"1513","GS25중계럭키점","서울특별시 노원구 중계동 359번지 3호 종합상가 110호","서울특별시 노원구 중계로 230 110호 (중계동 종합상가)","20140926","운영중","","","","","","139781","","935-8976","206876.91556600000  ","461640.78306800000  ","영업중"
"1542","(주)코리아세븐 남대문본점","서울특별시 중구 남대문로5가 6번지 23호","서울특별시 중구 세종대로 11 (남대문로5가)","20121116","운영중","","","","","","100800","","02-757-3373","197622.03431000000  ","450961.24062300000  ","영업중"
"1514","미니스톱원자력병원점","서울특별시 노원구 공릉동 421번지 6호 윤탁노블레스 104호","서울특별시 노원구 공릉로46길 18 104호 (공릉동 윤탁노블레스)","20141029","운영중","","","","","","139804","","","207061.48027500000  ","458621.83098900000  ","영업중"
"1515","씨유상계역점","서울특별시 노원구 상계동 169번지 179호 1층","서울특별시 노원구 한글비석로23길 2 (상계동 1층)","20141120","운영중","","","","","","139815","","932-2587","206284.13352500000  ","462343.80261000000  ","영업중"
"1516","세븐일레븐중계브라운","서울특별시 노원구 중계동 506번지 중계브라운스톤 1층 112호 113호","서울특별시 노원구 동일로203가길 29 1층 112호 113호 (중계동 중계브라운스톤)","20141211","운영중","","","","","","139880","","","205673.72607000000  ","460030.66215000000  ","영업중"
"1517","GS25하계타운점","서울특별시 노원구 하계동 270번지 현대우성아파트상가동 101호","서울특별시 노원구 섬밭로 232 (하계동 101호.현대우성아파트상가동)","20150109","운영중","","","","","","139873","","977-0535","205958.36413600000  ","459862.81578100000  ","영업중"
"1518","씨유서울과기대점","서울특별시 노원구 공릉동 437번지 2호 1층","서울특별시 노원구 공릉로 229 (공릉동 1층)","20150113","운영중","","","","","","139804","","","206744.71375400000  ","458889.67566500000  ","영업중"
"1519","세븐일레븐공릉역점","서울특별시 노원구 공릉동 386번지 5호","서울특별시 노원구 동일로 1078 1층 (공릉동)","20150210","운영중","","","","","","139801","","","206450.04730100000  ","458506.92687900000  ","영업중"
"1520","GS25하계청구점","서울특별시 노원구 하계동 251번지 하계1차 청구아파트 205동 101호 102호","서울특별시 노원구 한글비석로 89 205동 101호 102호 (하계동 하계1차 청구아파트)","20150211","운영중","","","","","","139872","","","206326.49583300000  ","459836.98423200000  ","영업중"
"1521","세븐일레븐공릉금강점","서울특별시 노원구 공릉동 238번지 25호 1층","서울특별시 노원구 공릉로38길 17 1층 (공릉동)","20150413","운영중","","","","","","139800","","948-8633","207099.95463100000  ","458192.31035300000  ","영업중"
"1522","(주)코리아세븐 상계대로점","서울특별시 노원구 상계동 389번지 491호 1층","서울특별시 노원구 상계로 131 1층 (상계동)","20150430","운영중","","","","","","139818","49.5","","206102.36210500000  ","462083.04980000000  ","영업중"
"1523","365plus(중계대림점)","서울특별시 노원구 중계동 587번지 양지대림아파트 상가동 107호 108호","서울특별시 노원구 덕릉로71길 30 상가동 107호 108호 (중계동 양지대림아파트)","20150511","운영중","","","","","","139923","","","206264.75736200000  ","461349.77547400000  ","영업중"
"1524","씨유하계대진점","서울특별시 노원구 하계동 64번지 9호 1층","서울특별시 노원구 공릉로58길 148 1층 (하계동)","20150513","운영중","","","","","","139869","","948-1018","206727.86993000000  ","459684.96128100000  ","영업중"
"1525","바이더웨이 수유테마점","서울특별시 강북구 번동 464번지 1호","서울특별시 강북구 도봉로 388 (번동)","20121116","운영중","","","","","","142868","","02-904-1890","202615.04851700000  ","460193.44576600000  ","영업중"
"1526","바이더웨이 수유제일점","서울특별시 강북구 미아동 162번지 48호","서울특별시 강북구 도봉로76길 11 (미아동)","20121116","운영중","","","","","","142803","","02-986-3235","202152.71782100000  ","459269.60158100000  ","영업중"
"1527","세븐일레븐 미아빅토리아호텔점","서울특별시 강북구 미아동 41번지 1호","서울특별시 강북구 월계로3길 15 (미아동)","20121116","운영중","","","","","","142804","","02-945-8324","202751.82380100000  ","456764.59077300000  ","영업중"
"1528","세븐일레븐 수유장미원점","서울특별시 강북구 수유동 322번지 22호","서울특별시 강북구 삼양로 474 (수유동)","20121116","운영중","","","","","","142877","","02-907-7110","201388.41311900000  ","460655.16123200000  ","영업중"
"1529","세븐일레븐 수유점","서울특별시 강북구 수유동 47번지 4호","서울특별시 강북구 덕릉로 75 (수유동)","20121116","운영중","","","","","","142891","","02-999-0614","201946.79308000000  ","459468.37857900000  ","영업중"
"1530","세븐일레븐 수유3호점","서울특별시 강북구 수유동 410번지 130호","서울특별시 강북구 삼각산로 76 (수유동)","20121116","운영중","","","","","","142884","","02-994-1772","201112.85169500000  ","460039.34511400000  ","영업중"
"1531","세븐일레븐 수유2호점","서울특별시 강북구 수유동 338번지 6호","서울특별시 강북구 삼양로 438 (수유동)","20121116","운영중","","","","","","142877","","02-995-4166","201472.04691200000  ","460324.91542500000  ","영업중"
"1532","세븐일레븐 번동점","서울특별시 강북구 번동 448번지 11호","서울특별시 강북구 덕릉로 101 (번동)","20121116","운영중","","","","","","142867","","02-9982260","202207.50694300000  ","459487.82463700000  ","영업중"
"1533","세븐일레븐 수유본점","서울특별시 강북구 수유동 50번지 1호","서울특별시 강북구 도봉로77길 25 (수유동)","20121116","운영중","","","","","","142874","","02-986-3917","201920.27325500000  ","459331.69490900000  ","영업중"
"1534","(주)코리아세븐 번동3호점","서울특별시 강북구 번동 165번지 1호","서울특별시 강북구 한천로109길 47 (번동)","20121116","운영중","","","","","","","","02-987-9650","203689.35696900000  ","458668.25647900000  ","영업중"
"1535","세븐일레븐 수유제네스타워점","서울특별시 강북구 수유동 48번지 1호","서울특별시 강북구 덕릉로 82 (수유동)","20121116","운영중","","","","","","142873","","02-945-4685","202016.32018500000  ","459424.13939400000  ","영업중"
"1536","(주)코리아세븐 남산센트럴자이점","서울특별시 중구 충무로4가 306번지 남산센트럴자이 1층 112호","서울특별시 중구 퇴계로 235 (충무로4가)","20121116","운영중","","","","","","","","02-2269-2229","199807.80637600000  ","451442.44408000000  ","영업중"
"1537","씨유 중부경찰서점","서울특별시 중구 저동2가 47번지 9호","서울특별시 중구 수표로 28 (저동2가)","20121116","운영중","","","","","","100032","","02-2274-1973","199148.16934000000  ","451574.06012300000  ","영업중"
"1538","(주)코리아세븐 남산2호점","서울특별시 중구 예장동 8번지 35호","서울특별시 중구 소파로 142 (예장동)","20121116","운영중","","","","","","100250","","02-319-5629","198961.58833800000  ","451101.94928200000  ","영업중"
"1539","(주)코리아세븐 서대문역점","서울특별시 중구 의주로1가 25번지 10호 바비엥2오피스텔 103호","서울특별시 중구 통일로 114 (의주로1가 바비엥2)","20121116","운영중","","","","","","","","02-722-3951","197166.89583100000  ","451745.66441400000  ","영업중"
"1540","(주)코리아세븐 명동역점","서울특별시 중구 남산동1가 4번지 1호","서울특별시 중구 퇴계로18길 6 (남산동1가)","20121116","운영중","","","","","","","","02-775-4297","198710.95503800000  ","451219.98747200000  ","영업중"
"1541","(주)코리아세븐 중구초동점","서울특별시 중구 초동 19번지 4호","서울특별시 중구 마른내로 41 (초동)","20121116","운영중","","","","","","100300","","02-2261-1208","199329.78371400000  ","451667.94528000000  ","영업중"
"1543","(주)코리아세븐 무교3호점","서울특별시 중구 다동 92번지 다동빌딩 1층 101호","서울특별시 중구 다동길 46 (다동)","20121116","운영중","","","","","","","","02-754-4870","198385.61452000000  ","452036.05838600000  ","영업중"
"1544","GS25남산타운점","서울특별시 중구 신당동 373번지 112호 1층","서울특별시 중구 동호로5길 16 1층 (신당동)","20121204","운영중","","","","","","100840","","02-2231-3807","201054.34645400000  ","450284.23515400000  ","영업중"
"1545","씨유 중림중앙점","서울특별시 중구 중림동 325번지 1호","서울특별시 중구 중림로 40 (중림동)","20121204","운영중","","","","","","100859","","02-365-2382","197119.19930500000  ","450907.83928200000  ","영업중"
"1546","GS25장충행복점","서울특별시 중구 장충동1가 57번지 3호 1층","서울특별시 중구 장충단로 191 1층 (장충동1가)","20121130","운영중","","","","","","100391","","02-2261-0083","200547.10055900000  ","451373.86311100000  ","영업중"
"1547","씨유 파크힐링점","서울특별시 중구 신당동 62번지 95호","서울특별시 중구 다산로36가길 16 (신당동)","20121129","운영중","","","","","","","","02-2233-6380","201720.59127000000  ","451285.43731700000  ","영업중"
"1548","(주)바이더웨이 서소문점","서울특별시 중구 서소문동 57번지 7호 대건빌딩 101호","서울특별시 중구 서소문로 101 101호 (서소문동 대건빌딩)","20121122","운영중","","","","","","100814","","02-754-0633","197559.24736300000  ","451481.65552400000  ","영업중"
